firstName,lastName,email,phoneNumber,cin,customer_id,ssn,month,age,annual_income,monthly_inhand_salary,total_emi_per_month,num_bank_accounts,num_credit_card,interest_rate,num_of_loan,delay_from_due_date,num_of_delayed_payment,changed_credit_limit,num_credit_inquiries,credit_mix,outstanding_debt,credit_utilization_ratio,credit_history_age,payment_of_min_amount,amount_invested_monthly,payment_behaviour,monthly_balance,auto_loan,credit_builder_loan,debt_consolidation_loan,home_equity_loan,mortgage_loan,no_loan,not_specified,payday_loan,personal_loan,student_loan,occupation_Accountant,occupation_Architect,occupation_Developer,occupation_Doctor,occupation_Engineer,occupation_Entrepreneur,occupation_Journalist,occupation_Lawyer,occupation_Manager,occupation_Mechanic,occupation_Media_Manager,occupation_Musician,occupation_Scientist,occupation_Teacher,occupation_Writer,credit_score
Falloono,Matt,mattfalloono@gmail.com,675330407,ua186,248301,995-31-9101,2.0,32.0,2004064.0,15080533.0,3271829.0,3.0,6.0,9.0,2.0,22.0,10.0,1068.0,0.0,0.0,125555.0,37319126.0,386.0,0.0,8460261.0,1.0,32348444.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Standard
McLeodv,Harriet,harrietmcleodv@gmail.com,628412528,ua044,952648,995-31-3806,8.0,35.0,1679121.0,11432675.0,9577996.0,6.0,5.0,27.0,7.0,45.0,18.0,1914.0,11.0,0.0,332122.0,26632532.0,23.0,0.0,42894753.0,4.0,23565204.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,2.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Standard
Harveyt,Jan,janharveyt@gmail.com,611582135,ua604,844862,995-31-7968,6.0,42.0,4275781.0,3556151.0,10280957.0,0.0,5.0,3.0,3.0,1.0,4.0,221.0,4.0,0.0,64698.0,25352066.0,388.0,0.0,25787604.0,1.0,28492947.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Standard
McBrideo,Sarah,sarahmcbrideo@gmail.com,655006738,ua653,555304,995-31-2030,1.0,51.0,8917701.0,75174175.0,29304465.0,6.0,6.0,8.0,4.0,6.0,17.0,582.0,0.0,0.0,34715.0,28466228.0,206.0,0.0,24590442.0,4.0,4727927.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Standard
B.c,Liana,lianab.c@gmail.com,606467749,ua383,555875,995-31-4568,8.0,22.0,4432068.0,343339.0,13789717.0,6.0,7.0,16.0,5.0,22.0,17.0,71.0,6.0,0.0,276028.0,36721615.0,48.0,0.0,14934737.0,2.0,33609445.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Standard
Ajitm,Maria,mariaajitm@gmail.com,614344947,ua788,699493,995-31-4005,1.0,29.0,2004823.0,16376858.0,41947273.0,2.0,6.0,9.0,4.0,15.0,9.0,501.0,1.0,0.0,22498.0,29179066.0,225.0,0.0,11121379.0,2.0,2906075.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Standard
Pelofskyy,Jeremy,jeremypelofskyy@gmail.com,644343369,ua020,401672,995-31-7324,4.0,43.0,3211936.0,26886133.0,10934465.0,3.0,5.0,12.0,7.0,22.0,16.0,1822.0,4.0,0.0,99925.0,37051968.0,126.0,0.0,11733983.0,4.0,30217685.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Standard
Papadimasi,Lefteris,lefterispapadimasi@gmail.com,613075755,ua969,769755,995-31-6946,4.0,49.0,21905096.0,17874246.0,17201641.0,0.0,4.0,6.0,1.0,5.0,3.0,273.0,3.0,0.0,30688.0,3183658.0,382.0,0.0,58230167.0,5.0,35331064.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Standard
Davids,er,erdavids@gmail.com,671541052,ua990,327731,995-31-7132,7.0,15.0,1935789.0,13641575.0,9072352.0,8.0,10.0,15.0,6.0,35.0,23.0,2146.0,9.0,0.0,406481.0,23297062.0,133.0,0.0,15051743.0,1.0,1851748.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Standard
Goreu,Gareth,garethgoreu@gmail.com,674216911,ua620,928633,995-31-8936,4.0,37.0,6262998.0,5028165.0,37481415.0,8.0,7.0,32.0,8.0,24.0,17.0,2417.0,10.0,0.0,260687.0,30433418.0,126.0,0.0,7017412.0,5.0,30782822.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Standard
Sullivans,Casey,caseysullivans@gmail.com,612032718,ua267,597607,995-31-4861,8.0,34.0,17289136.0,14156613.0,27281223.0,3.0,7.0,1.0,3.0,0.0,1.0,593.0,6.0,0.0,92215.0,38399155.0,329.0,0.0,16639009.0,2.0,1216459.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Standard
Koltrowitzb,Silke,silkekoltrowitzb@gmail.com,681484799,ua774,455285,995-31-7272,6.0,35.0,4866202.0,43011685.0,8644704.0,7.0,7.0,5.0,4.0,29.0,13.0,1196.0,2.0,0.0,66009.0,36480732.0,376.0,0.0,3711754.0,6.0,54655225.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Standard
Henryy,David,davidhenryy@gmail.com,625401688,ua651,182471,995-31-3456,5.0,24.0,8240598.0,7093165.0,7263397.0,5.0,5.0,12.0,2.0,25.0,13.0,125.0,4.0,0.0,21844.0,28827692.0,333.0,0.0,17218242.0,5.0,7145001.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Standard
Younglaih,Rachelle,rachelleyounglaih@gmail.com,696251443,ua354,185608,995-31-4631,2.0,24.0,14839245.0,11476038.0,13418114.0,3.0,2.0,10.0,2.0,15.0,7.0,806.0,3.0,0.0,140861.0,3347606.0,356.0,0.0,589256.0,1.0,33241666.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Standard
Accardox,Valentina,valentinaaccardox@gmail.com,611129935,ua483,471948,995-31-9415,6.0,55.0,272231.0,23635916.0,0.0,8.0,6.0,7.0,0.0,25.0,18.0,681.0,6.0,0.0,137338.0,41173306.0,198.0,0.0,20341025.0,3.0,3029489.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Standard
Damianik,Vincenzo,vincenzodamianik@gmail.com,642682017,ua798,796717,995-31-8764,6.0,30.0,7161636.0,597103.0,16876225.0,5.0,5.0,16.0,5.0,26.0,14.0,904.0,4.0,0.0,188708.0,26810104.0,92.0,0.0,8302446.0,6.0,5853163.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Standard
Dzyubenkop,Olga,olgadzyubenkop@gmail.com,671227506,ua835,299298,995-31-1540,7.0,56.0,3920698.0,29692483.0,55829685.0,1.0,5.0,3.0,3.0,7.0,11.0,415.0,2.0,0.0,78054.0,32655693.0,218.0,0.0,15872781.0,1.0,37236734.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Standard
Fayedk,Shaimaa,shaimaafayedk@gmail.com,660729948,ua482,580609,995-31-1377,5.0,26.0,15668716.0,13095264.0,8057653.0,2.0,3.0,7.0,1.0,6.0,5.0,552.0,7.0,0.0,50094.0,35868626.0,393.0,0.0,11595891.0,1.0,35936072.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Standard
Stephensonn,Emily,emilystephensonn@gmail.com,670109609,ua906,832779,995-31-2980,1.0,24.0,7330088.0,61404067.0,11050944.0,7.0,7.0,8.0,2.0,18.0,19.0,259.0,2.0,0.0,35575.0,36424496.0,365.0,0.0,10147741.0,6.0,64205383.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Standard
Schnurrl,Leah,leahschnurrl@gmail.com,657957787,ua641,199384,995-31-2107,7.0,40.0,1440792.0,91366.0,6722056.0,10.0,8.0,30.0,6.0,55.0,21.0,2263.0,11.0,0.0,428359.0,35044125.0,8.0,0.0,8398962.0,1.0,23015582.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Standard
Lasht,Herbert,herbertlasht@gmail.com,692894659,ua235,968588,995-31-4364,6.0,35.0,3557968.0,28649734.0,11839497.0,10.0,7.0,31.0,5.0,27.0,12.0,1512.0,13.0,0.0,164674.0,35867825.0,178.0,0.0,11958747.0,3.0,3185149.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Standard
Tank,Clement,clementtank@gmail.com,630434152,ua697,681984,995-31-5327,7.0,45.0,4101531.0,35859424.0,4153547.0,3.0,2.0,1.0,2.0,6.0,8.0,1132.0,2.0,0.0,143222.0,3435638.0,287.0,0.0,7201791.0,5.0,49504086.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Standard
Scottm,Alwyn,alwynscottm@gmail.com,642439944,ua116,504106,995-31-7229,5.0,28.0,7250356.0,59749634.0,3628461.0,6.0,8.0,31.0,9.0,62.0,15.0,2241.0,11.0,0.0,42056.0,3657256.0,161.0,0.0,4957063.0,2.0,4250796.0,1.0,2.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Standard
Gutierrezg,Miguel,miguelgutierrezg@gmail.com,697796479,ua806,329737,995-31-6231,2.0,44.0,8468754.0,6839295.0,64182175.0,0.0,3.0,1.0,1.0,9.0,12.0,875.0,4.0,0.0,6941.0,33852245.0,183.0,0.0,27440735.0,5.0,59533997.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Standard
Finkleb,Jim,jimfinkleb@gmail.com,673680355,ua255,366755,995-31-7043,3.0,43.0,4353182.0,38446516.0,8812588.0,4.0,4.0,6.0,4.0,9.0,22.0,1138.0,5.0,0.0,101008.0,35062496.0,81.0,0.0,4618834.0,1.0,12445588.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Standard
Dyew,Jessica,jessicadyew@gmail.com,694060744,ua770,353819,995-31-2040,1.0,33.0,22488625.0,17000521.0,11478601.0,1.0,3.0,6.0,1.0,10.0,13.0,69.0,3.0,0.0,59085.0,3595389.0,188.0,0.0,60616417.0,6.0,3579102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Standard
Vinocurl,Nicholas,nicholasvinocurl@gmail.com,638060551,ua344,889587,995-31-4707,2.0,35.0,3037174.0,25469783.0,9688486.0,3.0,4.0,3.0,4.0,16.0,8.0,348.0,3.0,0.0,20255.0,3769962.0,340.0,0.0,21473352.0,6.0,37633963.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Standard
Flitters,Emily,emilyflitters@gmail.com,657672222,ua310,690979,995-31-1057,8.0,37.0,11824484.0,10055736.0,50817814.0,7.0,3.0,15.0,1.0,20.0,16.0,303.0,9.0,0.0,137972.0,30141222.0,264.0,0.0,21285265.0,6.0,9819032.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Standard
Schombergh,William,williamschombergh@gmail.com,660167024,ua065,306215,995-31-3272,2.0,40.0,4224119.0,3231099.0,0.0,0.0,5.0,11.0,0.0,5.0,11.0,324.0,9.0,0.0,19004.0,3228071.0,304.0,0.0,100000.0,1.0,43913794.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Standard
Bernabein,Stefano,stefanobernabein@gmail.com,661047893,ua554,372753,995-31-6366,1.0,51.0,11436452.0,9692377.0,24936896.0,2.0,3.0,3.0,4.0,2.0,1.0,-117.0,4.0,0.0,38257.0,3132769.0,382.0,0.0,23385696.0,6.0,7260117.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Good
Polityukq,Pavel,pavelpolityukq@gmail.com,653727902,ua206,605754,995-31-5356,8.0,33.0,1979552.0,16626267.0,13047546.0,7.0,10.0,34.0,8.0,14.0,21.0,2279.0,15.0,0.0,313502.0,29884832.0,34.0,0.0,17607364.0,1.0,14971356.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,3.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Standard
Ellsworthv,Brian,brianellsworthv@gmail.com,697222775,ua130,930967,995-31-1650,2.0,43.0,9862098.0,7962415.0,22801808.0,3.0,3.0,6.0,3.0,12.0,9.0,433.0,3.0,0.0,123351.0,29555017.0,208.0,0.0,3167495.0,5.0,5014739.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Standard
Taylorm,Paul,paultaylorm@gmail.com,608940448,ua669,269330,995-31-5131,1.0,34.0,3077154.0,2749295.0,16240181.0,4.0,6.0,18.0,7.0,19.0,18.0,2125.0,4.0,0.0,24606.0,3854938.0,106.0,0.0,100000.0,4.0,24980702.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Standard
Holtonp,Kate,kateholtonp@gmail.com,673169645,ua461,377413,995-31-4651,5.0,16.0,1988607.0,18641725.0,29605318.0,8.0,6.0,5.0,2.0,21.0,11.0,1365.0,5.0,0.0,110832.0,29068012.0,201.0,0.0,11398537.0,3.0,31282657.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Standard
Europeanx,,europeanx@gmail.com,668441046,ua306,482145,995-31-9404,4.0,22.0,2052175.0,16321459.0,48110813.0,3.0,4.0,16.0,4.0,7.0,6.0,907.0,6.0,0.0,30623.0,3898356.0,132.0,0.0,1289521.0,1.0,27615167.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Good
Thomasx,Denny,dennythomasx@gmail.com,694280231,ua602,711559,995-31-1779,8.0,35.0,337852.0,27134333.0,5913882.0,4.0,6.0,14.0,3.0,19.0,20.0,1818.0,7.0,0.0,158818.0,36578697.0,84.0,0.0,36605542.0,1.0,13614908.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Standard
Kajimotoj,Tetsushi,tetsushikajimotoj@gmail.com,621985158,ua098,586465,995-31-2537,5.0,52.0,4331278.0,34233984.0,2534842.0,4.0,1.0,3.0,1.0,11.0,6.0,324.0,2.0,0.0,20896.0,3536583.0,228.0,0.0,23309935.0,5.0,36389206.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Standard
Davenporte,Claire,clairedavenporte@gmail.com,655264494,ua803,938189,995-31-9269,7.0,50.0,309843.0,2385025.0,3504855.0,0.0,6.0,12.0,2.0,5.0,2.0,214.0,4.0,0.0,109816.0,4081108.0,370.0,0.0,29689806.0,5.0,42376416.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Standard
Burnsp,Dan,danburnsp@gmail.com,654213461,ua548,977154,995-31-3667,7.0,14.0,3772058.0,32123816.0,1289414.0,6.0,9.0,24.0,5.0,22.0,16.0,414.0,11.0,0.0,157368.0,3315533.0,130.0,0.0,74816055.0,5.0,3674807.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Standard
Taylorp,Edward,edwardtaylorp@gmail.com,680109260,ua561,856548,995-31-3528,1.0,42.0,213369.0,1656075.0,11230332.0,3.0,5.0,6.0,1.0,17.0,20.0,1775.0,5.0,0.0,133882.0,3852361.0,124.0,0.0,36556545.0,4.0,37782062.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Standard
Careyn,Nick,nickcareyn@gmail.com,614237632,ua999,241526,995-31-2190,3.0,19.0,3864908.0,34027566.0,11537185.0,6.0,9.0,23.0,5.0,62.0,18.0,1949.0,11.0,0.0,368587.0,40234722.0,83.0,0.0,63809113.0,5.0,4110947.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Standard
Rothackerv,Rick,rickrothackerv@gmail.com,685179084,ua539,721314,995-31-5221,6.0,18.0,1768619.0,14248491.0,59385696.0,9.0,9.0,19.0,6.0,36.0,19.0,2004.0,9.0,0.0,299445.0,34214825.0,116.0,0.0,10026785.0,1.0,2954497.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Standard
Wachtelw,Katya,katyawachtelw@gmail.com,697342558,ua568,202840,995-31-1020,6.0,41.0,3201994.0,25983284.0,4177294.0,4.0,5.0,7.0,3.0,22.0,16.0,-221.0,1.0,0.0,77631.0,40941322.0,204.0,0.0,16753192.0,6.0,4240494.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Standard
Lasho,Herbert,herbertlasho@gmail.com,617605946,ua124,610379,995-31-8054,3.0,28.0,337873.0,29566084.0,101553154.0,7.0,5.0,34.0,6.0,49.0,15.0,72.0,6.0,0.0,281315.0,2945675.0,95.0,0.0,673669.0,5.0,37674078.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Good
Christiea,Jim,jimchristiea@gmail.com,617575507,ua441,268275,995-31-9372,5.0,21.0,2669727.0,22787725.0,7256008.0,4.0,7.0,10.0,4.0,16.0,20.0,1385.0,9.0,0.0,9424.0,34499985.0,343.0,0.0,96060074.0,1.0,3492571.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Standard
Williamsx,Nia,niawilliamsx@gmail.com,651054916,ua838,337754,995-31-4577,4.0,39.0,3136958.0,26071316.0,17174841.0,8.0,9.0,27.0,8.0,30.0,22.0,137.0,6.0,0.0,425991.0,40420803.0,146.0,0.0,8353239.0,5.0,25543236.0,0.0,0.0,0.0,1.0,2.0,0.0,3.0,0.0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Standard
Ferreira-Marquest,Clara,claraferreira-marquest@gmail.com,600578790,ua880,809314,995-31-4914,3.0,41.0,5627046.0,4836205.0,796309.0,6.0,3.0,16.0,2.0,9.0,19.0,1545.0,8.0,0.0,157056.0,32641205.0,150.0,0.0,4124564.0,1.0,2815332.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Standard
Kwoke,Donny,donnykwoke@gmail.com,684704067,ua895,122071,995-31-8837,3.0,37.0,1818043.0,17250359.0,1160816.0,9.0,9.0,17.0,9.0,61.0,23.0,146.0,10.0,0.0,232929.0,3698586.0,169.0,0.0,61834503.0,3.0,2645875.0,2.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Standard
Sharpa,Alastair,alastairsharpa@gmail.com,647856200,ua783,184904,995-31-8068,8.0,24.0,1989689.0,14340742.0,35268.0,5.0,4.0,20.0,4.0,6.0,18.0,1208.0,7.0,0.0,223581.0,24451036.0,172.0,0.0,6076411.0,4.0,3073753.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Standard
Roumeliotisz,Greg,gregroumeliotisz@gmail.com,662732830,ua912,475635,995-31-8909,1.0,23.0,2471349.0,20494575.0,0.0,3.0,3.0,17.0,0.0,24.0,8.0,278.0,4.0,0.0,10633.0,3531011.0,388.0,0.0,17303955.0,2.0,3119062.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Standard
Roumeliotish,Greg,gregroumeliotish@gmail.com,649784307,ua839,826778,995-31-1278,3.0,49.0,4161768.0,335014.0,9446144.0,2.0,5.0,2.0,4.0,3.0,11.0,249.0,1.0,0.0,20105.0,27439497.0,360.0,0.0,10372696.0,5.0,3868256.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Standard
Wroughtonu,Lesley,lesleywroughtonu@gmail.com,693595638,ua727,781493,995-31-7853,7.0,42.0,1667528.0,14516067.0,32242836.0,6.0,5.0,16.0,3.0,10.0,9.0,1471.0,13.0,0.0,112798.0,22569609.0,315.0,0.0,54649616.0,2.0,33826822.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Standard
Koranyiz,Balazs,balazskoranyiz@gmail.com,630323672,ua496,827064,995-31-8359,2.0,51.0,1866656.0,13235466.0,58886044.0,3.0,4.0,11.0,4.0,3.0,5.0,867.0,2.0,0.0,77081.0,2324388.0,381.0,0.0,45099846.0,2.0,30836877.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Good
Shalal-Esam,Andrea,andreashalal-esam@gmail.com,683262938,ua059,892589,995-31-4288,1.0,37.0,718300.0,58298335.0,405068.0,6.0,5.0,25.0,8.0,42.0,24.0,2191.0,7.0,0.0,295258.0,30850025.0,130.0,0.0,108719406.0,5.0,31919592.0,1.0,2.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Standard
Groomw,Nichola,nicholagroomw@gmail.com,622295052,ua897,934049,995-31-8003,7.0,21.0,3445806.0,3142505.0,11962246.0,9.0,10.0,29.0,5.0,19.0,15.0,2659.0,11.0,0.0,440479.0,37234924.0,167.0,0.0,100000.0,4.0,33242502.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Standard
Valetkevitchy,Caroline,carolinevaletkevitchy@gmail.com,623974439,ua440,144718,995-31-8580,8.0,39.0,857889.0,4659075.0,4626136.0,8.0,10.0,15.0,8.0,61.0,17.0,896.0,12.0,0.0,419467.0,25641956.0,100.0,0.0,20939379.0,4.0,23939001.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,2.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Standard
Vlastelicaf,Ryan,ryanvlastelicaf@gmail.com,662202085,ua404,329868,995-31-6384,2.0,25.0,3277229.0,24850242.0,0.0,7.0,7.0,10.0,0.0,30.0,20.0,911.0,1.0,0.0,101237.0,29419128.0,356.0,0.0,100000.0,5.0,21770969.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Standard
Stephensont,Emily,emilystephensont@gmail.com,653442682,ua491,240034,995-31-7342,3.0,26.0,9166465.0,5178721.0,21385996.0,9.0,5.0,22.0,3.0,16.0,23.0,1676.0,10.0,0.0,194321.0,3461881.0,150.0,0.0,0.0,6.0,26696957.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Standard
Ridleya,Kirstin,kirstinridleya@gmail.com,655794647,ua606,811694,995-31-5655,2.0,28.0,3062883.0,23264026.0,45328476.0,4.0,5.0,20.0,2.0,30.0,9.0,785.0,6.0,0.0,18103.0,33782856.0,144.0,0.0,31139963.0,1.0,16591214.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Standard
Krolickic,Kevin,kevinkrolickic@gmail.com,609668860,ua290,797047,995-31-6060,8.0,32.0,2363539.0,22396157.0,4691741.0,8.0,5.0,10.0,3.0,13.0,9.0,1609.0,8.0,0.0,15217.0,29833021.0,166.0,0.0,53001205.0,5.0,37404297.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Standard
Hirschlerv,en,enhirschlerv@gmail.com,673041563,ua611,960216,995-31-1078,4.0,29.0,12980032.0,11104693.0,105717316.0,8.0,6.0,20.0,1.0,9.0,8.0,110.0,1.0,0.0,35885.0,3365383.0,289.0,0.0,8520825.0,2.0,4326695.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Good
Reids,Tim,timreids@gmail.com,603169228,ua105,447195,995-31-6161,3.0,16.0,3308287.0,27859058.0,7816491.0,5.0,3.0,12.0,4.0,17.0,13.0,184.0,7.0,0.0,57644.0,31851442.0,227.0,0.0,14684563.0,3.0,32358005.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Standard
Cavalek,Siddharth,siddharthcavalek@gmail.com,689915799,ua525,699633,995-31-3587,7.0,52.0,1142151.0,10307925.0,20892937.0,5.0,3.0,14.0,3.0,16.0,15.0,1572.0,7.0,0.0,127812.0,36519005.0,361.0,0.0,6908642.0,1.0,30309988.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Standard
